loan_id,timestamp,loan_amount,loan_tenor_months,location_branch,is_default
L18730,2026-01-27 13:03,14.570346734869531,24,Gunungkidul,0
L18731,2026-01-27 13:08,15.498656448279338,12,Sleman,0
L18732,2026-01-27 13:11,14.762093027300816,12,Bantul,0
L18733,2026-01-27 13:25,13.490465778529552,6,Sleman,0
L18734,2026-01-27 13:32,15.105691241561988,12,Sleman,0
L18735,2026-01-27 13:49,13.246540151703737,6,Bantul,0
L18736,2026-01-27 14:05,17.403007103022066,36,Magelang,1
L18737,2026-01-27 14:09,15.360439602154486,12,Sleman,0
L18738,2026-01-27 14:22,15.687881957443334,6,Sleman,0
L18739,2026-01-27 14:37,15.307186259525153,36,Sleman,0
L18740,2026-01-27 14:50,14.840609056891683,12,Sleman,0
L18741,2026-01-27 15:03,15.357803675879,12,Sleman,0
L18742,2026-01-27 15:13,15.284823272053755,12,Gunungkidul,0
L18743,2026-01-27 15:25,15.486510441001435,12,Gunungkidul,0
L18744,2026-01-27 15:34,15.686780901159695,24,Sleman,0
L18745,2026-01-27 15:46,13.938105995417523,12,Bantul,0
L18746,2026-01-27 16:01,15.457584862096574,24,Bantul,0
L18747,2026-01-27 16:05,15.561512958534598,6,Sleman,0
L18748,2026-01-27 16:21,14.784098440193933,6,Bantul,0
L18749,2026-01-27 16:38,14.954120821741878,12,Gunungkidul,0
L18750,2026-01-27 16:43,14.977282292282336,12,Gunungkidul,0
L18751,2026-01-27 16:49,14.889858159135674,6,Sleman,0
L18752,2026-01-27 16:54,15.64200907806763,12,Sleman,0
L18753,2026-01-27 17:08,14.778611972316531,12,Kulon Progo,0
L18754,2026-01-27 17:11,15.022966190197788,24,Kulon Progo,0
L18755,2026-01-27 17:17,15.274416468584356,6,Sleman,0
L18756,2026-01-27 17:23,14.57551466383473,12,Sleman,0
L18757,2026-01-27 17:35,15.43226047243571,6,Gunungkidul,0
L18758,2026-01-27 17:50,15.176476598224102,36,Sleman,0
L18759,2026-01-27 17:55,14.289066619842746,6,Gunungkidul,0
L18760,2026-01-27 18:06,14.351412525564433,6,Sleman,0
L18761,2026-01-27 18:21,13.425114834186987,12,Bantul,0
L18762,2026-01-27 18:30,15.270232897715854,6,Sleman,0
L18763,2026-01-27 18:34,15.556894031256128,24,Bantul,0
L18764,2026-01-27 18:44,15.753498120331491,6,Gunungkidul,0
L18765,2026-01-27 18:57,15.381811715553035,12,Kulon Progo,0
L18766,2026-01-27 19:13,15.732480080810719,6,Sleman,0
L18767,2026-01-27 19:19,15.750362504131335,12,Sleman,0
L18768,2026-01-27 19:34,15.317295774145123,6,Magelang,0
L18769,2026-01-27 19:42,14.893276394740814,6,Bantul,0
L18770,2026-01-27 19:56,15.649821245742546,24,Kulon Progo,0
L18771,2026-01-27 20:08,15.344112314694854,36,Gunungkidul,0
L18772,2026-01-27 20:13,15.573108786627992,12,Bantul,0
L18773,2026-01-27 20:26,14.494044990476374,12,Sleman,0
L18774,2026-01-27 20:39,15.714531085673952,24,Sleman,0
L18775,2026-01-27 20:54,15.006296901813418,24,Bantul,0
L18776,2026-01-27 21:01,15.636039845128439,12,Gunungkidul,0
L18777,2026-01-27 21:05,14.893641188847175,12,Sleman,0
L18778,2026-01-27 21:15,15.663793860098751,24,Bantul,0
L18779,2026-01-27 21:31,15.399402328655608,12,Sleman,0
L18780,2026-01-27 21:36,14.504679335161958,12,Sleman,0
L18781,2026-01-27 21:43,14.197328257066445,12,Sleman,0
L18782,2026-01-27 21:53,14.2388954762287,24,Sleman,0
L18783,2026-01-27 22:08,14.892105909560835,12,Sleman,0
L18784,2026-01-27 22:25,13.574479219876048,12,Gunungkidul,0
L18785,2026-01-27 22:42,15.217998098978915,12,Kulon Progo,0
L18786,2026-01-27 22:55,15.381098772005071,12,Magelang,0
L18787,2026-01-27 22:58,15.49058582509716,12,Sleman,0
L18788,2026-01-27 23:01,15.697687651883355,12,Gunungkidul,0
L18789,2026-01-27 23:18,15.556433119872425,6,Sleman,0
L18790,2026-01-27 23:33,15.755693624258175,24,Bantul,0
L18791,2026-01-27 23:45,15.302570192771423,6,Bantul,0
L18792,2026-01-27 23:57,15.61395215198624,36,Bantul,0
L18793,2026-01-28 00:04,15.526544308542114,36,Sleman,0
L18794,2026-01-28 00:13,15.590728805725638,24,Sleman,0
L18795,2026-01-28 00:28,14.96904433449198,6,Sleman,0
L18796,2026-01-28 00:37,15.169472566605657,6,Gunungkidul,0
L18797,2026-01-28 00:42,15.678173095313687,12,Magelang,0
L18798,2026-01-28 00:56,15.050321346030135,6,Sleman,0
L18799,2026-01-28 01:04,15.30641985686787,36,Gunungkidul,0
L18800,2026-01-28 01:10,15.354967539512892,24,Gunungkidul,0
L18801,2026-01-28 01:18,14.347105400549836,24,Sleman,0
L18802,2026-01-28 01:26,13.381026956621362,36,Bantul,0
L18803,2026-01-28 01:39,15.42876457978198,36,Sleman,0
L18804,2026-01-28 01:53,15.549482709751608,6,Sleman,0
L18805,2026-01-28 02:07,15.270809157173183,36,Bantul,0
L18806,2026-01-28 02:23,15.378620512509688,6,Sleman,0
L18807,2026-01-28 02:30,13.747532528493778,24,Gunungkidul,0
L18808,2026-01-28 02:45,14.288833048691396,24,Magelang,0
L18809,2026-01-28 02:58,15.482261261210475,6,Sleman,0
L18810,2026-01-28 03:09,15.348505774897932,12,Sleman,0
L18811,2026-01-28 03:13,14.395454885300028,12,Sleman,0
L18812,2026-01-28 03:28,15.296331155321377,12,Bantul,0
L18813,2026-01-28 03:45,13.498488925902194,24,Sleman,0
L18814,2026-01-28 03:58,15.542198030448613,6,Bantul,0
L18815,2026-01-28 04:05,13.421400733894243,12,Bantul,0
L18816,2026-01-28 04:20,15.597826241356902,24,Sleman,0
L18817,2026-01-28 04:37,14.485562075131439,6,Gunungkidul,0
L18818,2026-01-28 04:44,14.579687800196089,24,Sleman,0
L18819,2026-01-28 04:54,15.690071080975176,12,Bantul,0
L18820,2026-01-28 04:57,15.572351579342602,36,Gunungkidul,0
L18821,2026-01-28 05:12,14.804126788615658,36,Sleman,0
L18822,2026-01-28 05:29,14.336458576987425,24,Bantul,0
L18823,2026-01-28 05:39,14.008114898593604,12,Kulon Progo,0
L18824,2026-01-28 05:52,14.934704255566727,12,Sleman,0
L18825,2026-01-28 06:09,15.268626535101042,12,Bantul,0
L18826,2026-01-28 06:24,15.124438875945796,24,Sleman,0
L18827,2026-01-28 06:28,15.660573325168546,12,Bantul,0
L18828,2026-01-28 06:40,15.561584488681358,6,Gunungkidul,0
L18829,2026-01-28 06:47,14.6002382444611,12,Gunungkidul,0
L18830,2026-01-28 06:55,15.665071215889732,12,Kulon Progo,0
L18831,2026-01-28 07:07,15.06880881174034,24,Gunungkidul,0
L18832,2026-01-28 07:17,13.324338857628133,12,Gunungkidul,0
L18833,2026-01-28 07:20,15.61294870626385,12,Sleman,0
L18834,2026-01-28 07:33,15.48172381087509,12,Gunungkidul,0
L18835,2026-01-28 07:49,14.84856264820471,12,Bantul,0
L18836,2026-01-28 08:01,15.640686750246495,12,Sleman,0
L18837,2026-01-28 08:14,15.669831595445679,12,Sleman,0
L18838,2026-01-28 08:17,15.718063507533623,24,Sleman,0
L18839,2026-01-28 08:21,15.676739340718301,24,Bantul,0
L18840,2026-01-28 08:33,14.622557689199514,12,Bantul,0
L18841,2026-01-28 08:50,15.23244808464755,12,Kulon Progo,0
L18842,2026-01-28 08:59,14.3005524190521,12,Sleman,0
L18843,2026-01-28 09:03,15.411062505085903,24,Bantul,0
L18844,2026-01-28 09:18,15.13543592365026,24,Sleman,0
L18845,2026-01-28 09:25,15.642549651112349,24,Gunungkidul,0
L18846,2026-01-28 09:40,15.664991930390473,24,Sleman,0
L18847,2026-01-28 09:54,14.75794767445827,12,Sleman,0
L18848,2026-01-28 10:07,14.752187668287373,24,Sleman,0
L18849,2026-01-28 10:10,13.470059532390184,12,Sleman,0
L18850,2026-01-28 10:18,15.146000147480564,6,Sleman,0
L18851,2026-01-28 10:21,14.91430383025386,12,Sleman,0
L18852,2026-01-28 10:35,15.757284737104227,12,Sleman,0
L18853,2026-01-28 10:50,15.57601995723014,24,Bantul,0
L18854,2026-01-28 11:07,15.057995170383512,24,Sleman,0
L18855,2026-01-28 11:15,15.24842272539194,24,Bantul,0
L18856,2026-01-28 11:21,15.338001600419032,24,Sleman,0
L18857,2026-01-28 11:35,15.66703215952456,12,Sleman,0
L18858,2026-01-28 11:50,15.757322750424816,6,Gunungkidul,0
L18859,2026-01-28 12:07,14.984445855316718,6,Magelang,0
L18860,2026-01-28 12:10,14.875791151518767,6,Sleman,0
L18861,2026-01-28 12:13,15.451577158803365,12,Bantul,0
L18862,2026-01-28 12:19,14.637070742015027,24,Bantul,0
L18863,2026-01-28 12:24,14.161472623384254,24,Sleman,0
L18864,2026-01-28 12:40,14.664724296170656,12,Sleman,0
L18865,2026-01-28 12:46,14.753930228780069,6,Bantul,0
L18866,2026-01-28 12:49,15.32193785822005,24,Sleman,0
L18867,2026-01-28 12:55,15.479739261407865,24,Bantul,0
L18868,2026-01-28 12:59,14.258640682577472,12,Sleman,0
L18869,2026-01-28 13:05,13.58273451278137,6,Gunungkidul,0
L18870,2026-01-28 13:11,14.266191832064695,24,Gunungkidul,0
L18871,2026-01-28 13:15,15.67552647202817,6,Sleman,0
L18872,2026-01-28 13:26,14.59980791385971,12,Bantul,0
L18873,2026-01-28 13:42,15.185091779402502,36,Sleman,0
L18874,2026-01-28 13:53,15.205817109473013,6,Sleman,0
L18875,2026-01-28 14:01,14.65153742437798,6,Sleman,0
L18876,2026-01-28 14:10,15.605124894706595,12,Sleman,0
L18877,2026-01-28 14:25,13.736058176014216,6,Kulon Progo,0
L18878,2026-01-28 14:42,15.186757268944598,24,Bantul,0
L18879,2026-01-28 14:52,14.975147388470145,6,Bantul,0
L18880,2026-01-28 14:56,15.535983455757142,6,Sleman,0
L18881,2026-01-28 15:09,14.393219389440674,12,Gunungkidul,0
L18882,2026-01-28 15:25,15.72121191730797,24,Sleman,0
L18883,2026-01-28 15:33,15.547312641057982,12,Sleman,0
L18884,2026-01-28 15:36,15.48510427645552,6,Gunungkidul,0
L18885,2026-01-28 15:53,15.127805248757896,12,Bantul,0
L18886,2026-01-28 15:56,15.358408160350962,6,Bantul,0
L18887,2026-01-28 16:10,14.430684305091907,6,Magelang,0
L18888,2026-01-28 16:14,13.223590562608946,12,Sleman,0
L18889,2026-01-28 16:22,15.492025641435733,24,Sleman,0
L18890,2026-01-28 16:37,15.043592585229732,24,Sleman,0
L18891,2026-01-28 16:41,14.842009755175257,24,Sleman,0
L18892,2026-01-28 16:52,14.623022494067904,24,Gunungkidul,0
L18893,2026-01-28 16:55,15.32681003484665,12,Sleman,0
L18894,2026-01-28 17:06,15.158570903394901,36,Sleman,0
L18895,2026-01-28 17:11,15.402272707598456,24,Gunungkidul,0
L18896,2026-01-28 17:21,15.714935384660427,24,Magelang,0
L18897,2026-01-28 17:27,15.59561739825158,6,Gunungkidul,0
L18898,2026-01-28 17:37,14.76442684110507,24,Sleman,0
L18899,2026-01-28 17:52,14.543933661984843,24,Sleman,0
L18900,2026-01-28 17:56,14.250588835768085,12,Gunungkidul,0
L18901,2026-01-28 18:08,15.250358150425326,12,Bantul,0
L18902,2026-01-28 18:24,15.585079972257413,12,Sleman,0
L18903,2026-01-28 18:40,14.579002961837757,24,Kulon Progo,0
L18904,2026-01-28 18:51,15.752637965696968,36,Bantul,0
L18905,2026-01-28 19:02,15.006499637345613,12,Bantul,0
L18906,2026-01-28 19:11,15.53298855280848,6,Sleman,0
L18907,2026-01-28 19:28,14.706835419916674,6,Sleman,0
L18908,2026-01-28 19:38,14.151659885313041,24,Bantul,0
L18909,2026-01-28 19:48,15.159137472764762,12,Bantul,0
L18910,2026-01-28 20:05,15.22148915701966,24,Sleman,0
L18911,2026-01-28 20:20,15.098929923072726,6,Sleman,0
L18912,2026-01-28 20:33,14.957736780061513,6,Gunungkidul,0
L18913,2026-01-28 20:48,15.368373251173265,12,Kulon Progo,0
L18914,2026-01-28 21:02,15.345323492130426,12,Sleman,0
L18915,2026-01-28 21:10,14.21026181047509,36,Sleman,0
L18916,2026-01-28 21:26,15.393659846878315,6,Gunungkidul,0
L18917,2026-01-28 21:43,14.79467805602573,24,Bantul,0
L18918,2026-01-28 22:00,15.564029659374379,36,Sleman,0
L18919,2026-01-28 22:08,15.133345387489062,24,Sleman,0
L18920,2026-01-28 22:13,14.53848980439673,36,Magelang,0
L18921,2026-01-28 22:27,14.328815505665016,6,Sleman,0
L18922,2026-01-28 22:43,15.72807235205608,24,Gunungkidul,0
L18923,2026-01-28 22:46,15.458621902723483,12,Sleman,0
L18924,2026-01-28 23:02,14.454982662577137,24,Sleman,0
L18925,2026-01-28 23:09,15.140269351232348,24,Gunungkidul,0
L18926,2026-01-28 23:25,14.082967984082368,24,Magelang,0
L18927,2026-01-28 23:42,15.594242367883908,12,Gunungkidul,0
L18928,2026-01-28 23:53,15.588369872545176,24,Bantul,0
L18929,2026-01-28 23:56,15.559627429316752,24,Gunungkidul,0
L18930,2026-01-29 00:00,15.071445632863286,6,Sleman,0
L18931,2026-01-29 00:17,14.271886120519463,6,Sleman,0
L18932,2026-01-29 00:30,15.120187242631504,12,Gunungkidul,0
L18933,2026-01-29 00:38,15.155146917739206,24,Bantul,0
L18934,2026-01-29 00:52,14.760109212969427,12,Bantul,0
L18935,2026-01-29 01:02,14.899228135786705,12,Bantul,0
L18936,2026-01-29 01:05,13.594473536357595,36,Sleman,0
L18937,2026-01-29 01:21,15.176884724348941,6,Kulon Progo,0
L18938,2026-01-29 01:36,14.379919412211681,24,Sleman,0
L18939,2026-01-29 01:43,15.601494044943562,24,Sleman,0
L18940,2026-01-29 01:57,15.511240655498172,12,Sleman,0
L18941,2026-01-29 02:13,15.302590309800546,12,Kulon Progo,0
L18942,2026-01-29 02:18,14.487761933927406,12,Sleman,0
L18943,2026-01-29 02:24,15.392771706283153,12,Magelang,0
L18944,2026-01-29 02:31,15.754587269318527,6,Sleman,0
L18945,2026-01-29 02:37,15.341348359328602,12,Sleman,0
L18946,2026-01-29 02:50,15.540145944146285,6,Gunungkidul,0
L18947,2026-01-29 03:07,15.664407950081598,36,Bantul,0
L18948,2026-01-29 03:10,15.609905883601938,12,Gunungkidul,0
L18949,2026-01-29 03:15,14.256542918586781,6,Bantul,0
L18950,2026-01-29 03:28,15.6362339923592,12,Bantul,0
L18951,2026-01-29 03:44,15.515821730707895,12,Bantul,0
L18952,2026-01-29 03:54,15.458940151345624,6,Gunungkidul,0
L18953,2026-01-29 04:01,14.499278389629824,12,Bantul,0
L18954,2026-01-29 04:14,15.076861968552695,12,Bantul,0
L18955,2026-01-29 04:19,15.668006799582399,12,Bantul,0
L18956,2026-01-29 04:35,15.681229809795093,12,Sleman,0
L18957,2026-01-29 04:44,14.0386317090276,6,Sleman,0
L18958,2026-01-29 05:01,15.001041858245353,24,Sleman,0
L18959,2026-01-29 05:13,15.306076642222479,12,Gunungkidul,0
L18960,2026-01-29 05:25,13.931358388986148,12,Bantul,0
L18961,2026-01-29 05:32,14.557098794143304,12,Sleman,0
L18962,2026-01-29 05:49,15.291846471285547,24,Gunungkidul,0
L18963,2026-01-29 05:55,15.37678605915084,12,Sleman,0
L18964,2026-01-29 06:02,13.986241873319766,6,Sleman,0
L18965,2026-01-29 06:07,14.995046397019278,12,Sleman,0
L18966,2026-01-29 06:24,15.375763478294651,24,Bantul,0
L18967,2026-01-29 06:28,15.752582046603235,6,Sleman,0
L18968,2026-01-29 06:37,15.75912149442633,6,Bantul,0
L18969,2026-01-29 06:47,14.739545228000399,24,Gunungkidul,0
L18970,2026-01-29 07:03,15.402468069063303,12,Bantul,0
L18971,2026-01-29 07:11,15.224632867438974,6,Gunungkidul,0
L18972,2026-01-29 07:23,14.440694158563524,24,Sleman,0
L18973,2026-01-29 07:27,15.150183939434715,6,Bantul,0
L18974,2026-01-29 07:41,14.149183881279493,12,Gunungkidul,0
L18975,2026-01-29 07:52,14.063358429117399,24,Bantul,0
L18976,2026-01-29 08:04,14.851009442865822,6,Gunungkidul,0
L18977,2026-01-29 08:13,14.603574659194125,12,Bantul,0
L18978,2026-01-29 08:29,14.185330526264515,12,Sleman,0
L18979,2026-01-29 08:46,13.6378935175589,24,Kulon Progo,0
L18980,2026-01-29 09:02,15.251310779462907,12,Sleman,0
L18981,2026-01-29 09:09,13.195738366706028,12,Gunungkidul,0
L18982,2026-01-29 09:14,15.536514889540387,12,Sleman,0
L18983,2026-01-29 09:31,13.788339752188213,12,Bantul,0
L18984,2026-01-29 09:41,17.609705044201675,36,Magelang,1
L18985,2026-01-29 09:54,14.197926735230132,24,Bantul,0
L18986,2026-01-29 10:04,15.322204750165199,24,Gunungkidul,0
L18987,2026-01-29 10:10,14.171124138856465,36,Sleman,0
L18988,2026-01-29 10:16,15.018916101428186,6,Sleman,0
L18989,2026-01-29 10:30,15.381448727240489,12,Bantul,0
L18990,2026-01-29 10:36,14.299626636498049,36,Sleman,0
L18991,2026-01-29 10:49,14.12488978549004,24,Bantul,0
L18992,2026-01-29 11:06,15.35142420477792,6,Sleman,0
L18993,2026-01-29 11:11,15.355836734704496,12,Bantul,0
L18994,2026-01-29 11:26,14.986679449367955,6,Sleman,0
L18995,2026-01-29 11:30,14.074878028835757,24,Sleman,0
L18996,2026-01-29 11:38,14.725984404516865,12,Bantul,0
L18997,2026-01-29 11:41,14.464393890114595,12,Bantul,0
L18998,2026-01-29 11:47,15.381072024119563,36,Bantul,0
L18999,2026-01-29 11:59,14.712998826211777,6,Sleman,0
L19000,2026-01-29 12:07,14.900863664229428,36,Sleman,0
L19001,2026-01-29 12:23,14.603310429502857,12,Sleman,0
L19002,2026-01-29 12:30,14.28184998220285,6,Kulon Progo,0
L19003,2026-01-29 12:41,15.569248448123641,36,Sleman,0
L19004,2026-01-29 12:56,15.108273880668783,36,Sleman,0
L19005,2026-01-29 13:11,15.253664890380023,36,Gunungkidul,0
L19006,2026-01-29 13:18,14.682479944617318,24,Gunungkidul,0
L19007,2026-01-29 13:35,13.881653104465054,12,Sleman,0
L19008,2026-01-29 13:46,15.477100026374059,12,Gunungkidul,0
L19009,2026-01-29 13:55,15.46293977429154,12,Gunungkidul,0
L19010,2026-01-29 14:11,13.599760854662106,6,Sleman,0
L19011,2026-01-29 14:26,15.64984264847098,36,Bantul,0
L19012,2026-01-29 14:38,15.614491555740535,12,Sleman,0
L19013,2026-01-29 14:42,15.610039189520768,12,Bantul,0
L19014,2026-01-29 14:59,15.067916605628122,24,Bantul,0
L19015,2026-01-29 15:08,15.426913538386971,12,Bantul,0
L19016,2026-01-29 15:11,13.310724989615549,12,Magelang,0
L19017,2026-01-29 15:22,15.294769167523826,36,Gunungkidul,0
L19018,2026-01-29 15:39,14.128024501602182,12,Bantul,0
L19019,2026-01-29 15:46,15.673435505367252,12,Sleman,0
L19020,2026-01-29 16:03,15.709430026657815,6,Sleman,0
L19021,2026-01-29 16:09,14.206100240158412,12,Bantul,0
L19022,2026-01-29 16:19,15.199438120424608,12,Kulon Progo,0
L19023,2026-01-29 16:23,15.285585938248332,24,Sleman,0
L19024,2026-01-29 16:39,15.519448321975444,6,Magelang,0
L19025,2026-01-29 16:48,15.11762652540514,12,Bantul,0
L19026,2026-01-29 17:04,15.64617851212027,6,Sleman,0
L19027,2026-01-29 17:13,14.825480321862416,36,Bantul,0
L19028,2026-01-29 17:29,14.764069040921811,12,Magelang,0
L19029,2026-01-29 17:33,15.471708766254572,6,Sleman,0
L19030,2026-01-29 17:46,15.215451627729543,24,Magelang,0
L19031,2026-01-29 17:52,13.847031511597002,24,Sleman,0
L19032,2026-01-29 18:08,15.368823733894589,24,Gunungkidul,0
L19033,2026-01-29 18:16,14.655336141727028,24,Gunungkidul,0
L19034,2026-01-29 18:21,15.602308405345372,24,Bantul,0
L19035,2026-01-29 18:36,15.596726640516316,36,Bantul,0
L19036,2026-01-29 18:47,14.988172864725849,12,Magelang,0
L19037,2026-01-29 18:55,15.614904311743,12,Gunungkidul,0
L19038,2026-01-29 19:11,15.715585273331524,6,Magelang,0
L19039,2026-01-29 19:26,15.47210339352775,24,Sleman,0
L19040,2026-01-29 19:43,15.3075794740159,36,Sleman,0
L19041,2026-01-29 20:00,15.697198174047735,12,Sleman,0
L19042,2026-01-29 20:15,15.636856498953982,12,Sleman,0
L19043,2026-01-29 20:31,15.098396108721008,6,Magelang,0
L19044,2026-01-29 20:34,13.85648742049186,24,Bantul,0
L19045,2026-01-29 20:45,15.298219261803467,6,Gunungkidul,0
L19046,2026-01-29 21:02,15.07161821247033,24,Sleman,0
L19047,2026-01-29 21:13,14.872415390762464,12,Bantul,0
L19048,2026-01-29 21:27,14.325096613783257,12,Magelang,0
L19049,2026-01-29 21:39,15.456031934994062,36,Sleman,0
L19050,2026-01-29 21:56,15.67605592170547,12,Bantul,0
L19051,2026-01-29 21:59,15.293557414190257,12,Sleman,0
L19052,2026-01-29 22:12,14.522273620257405,6,Gunungkidul,0
L19053,2026-01-29 22:20,13.138246569031867,12,Sleman,0
L19054,2026-01-29 22:24,15.451467901144776,6,Bantul,0
L19055,2026-01-29 22:37,16.682656449294235,24,Magelang,1
L19056,2026-01-29 22:52,13.719716361042561,12,Bantul,0
L19057,2026-01-29 22:59,14.393264283045642,6,Bantul,0
L19058,2026-01-29 23:09,14.406343134918464,36,Bantul,0
L19059,2026-01-29 23:18,14.811020520085941,12,Sleman,0
L19060,2026-01-29 23:25,14.762928570112807,24,Bantul,0
L19061,2026-01-29 23:34,14.393987353540615,36,Sleman,0
L19062,2026-01-29 23:37,15.535089401640533,24,Bantul,0
L19063,2026-01-29 23:53,15.585391426553842,24,Sleman,0
L19064,2026-01-29 23:58,14.572845416873657,6,Sleman,0
L19065,2026-01-30 00:11,14.87823967767703,12,Bantul,0
L19066,2026-01-30 00:16,15.575047926517952,24,Magelang,0
L19067,2026-01-30 00:20,15.71663386883667,24,Magelang,0
L19068,2026-01-30 00:23,15.542903935632369,12,Sleman,0
L19069,2026-01-30 00:36,15.225430865427336,36,Bantul,0
L19070,2026-01-30 00:46,15.754154658825444,12,Kulon Progo,0
L19071,2026-01-30 00:50,15.469188297468989,24,Sleman,0
L19072,2026-01-30 00:55,15.4050342928807,24,Gunungkidul,0
L19073,2026-01-30 01:10,13.449780453816123,24,Sleman,0
L19074,2026-01-30 01:18,15.350945569647536,6,Magelang,0
L19075,2026-01-30 01:29,14.679197242052005,24,Bantul,0
L19076,2026-01-30 01:43,17.62079828095342,24,Magelang,1
L19077,2026-01-30 01:55,15.25644484474902,24,Bantul,0
L19078,2026-01-30 02:00,14.008215520137917,12,Kulon Progo,0
L19079,2026-01-30 02:16,15.06791574817891,12,Sleman,0
L19080,2026-01-30 02:23,15.15992611633876,24,Sleman,0
L19081,2026-01-30 02:40,13.60396202386879,24,Bantul,0
L19082,2026-01-30 02:47,15.613026592994709,36,Magelang,0
L19083,2026-01-30 03:01,15.701676920368216,12,Magelang,0
L19084,2026-01-30 03:13,13.362277513034227,12,Sleman,0
L19085,2026-01-30 03:24,14.063534021400374,24,Sleman,0
L19086,2026-01-30 03:41,14.095608191132962,36,Gunungkidul,0
L19087,2026-01-30 03:45,15.029832029638445,12,Bantul,0
L19088,2026-01-30 04:00,15.297926360635763,12,Bantul,0
L19089,2026-01-30 04:17,14.543001192546674,24,Bantul,0
L19090,2026-01-30 04:22,15.608203591285733,12,Sleman,0
L19091,2026-01-30 04:33,14.739210573181015,12,Bantul,0
L19092,2026-01-30 04:44,14.730863650391921,36,Bantul,0
L19093,2026-01-30 04:55,15.279289665655252,24,Bantul,0
L19094,2026-01-30 05:08,15.634335270022653,6,Bantul,0
L19095,2026-01-30 05:22,14.566064482638764,36,Gunungkidul,0
L19096,2026-01-30 05:29,14.806509424715612,24,Bantul,0
L19097,2026-01-30 05:43,14.809418041875094,36,Bantul,0
L19098,2026-01-30 05:46,15.07552715517095,12,Sleman,0
L19099,2026-01-30 05:56,15.005816190533915,24,Bantul,0
L19100,2026-01-30 06:07,15.71682672654406,12,Bantul,0
L19101,2026-01-30 06:20,14.18869142653179,12,Bantul,0
L19102,2026-01-30 06:36,14.9831354068144,24,Bantul,0
L19103,2026-01-30 06:40,14.580736510385771,12,Sleman,0
L19104,2026-01-30 06:44,15.296348668892405,12,Gunungkidul,0
L19105,2026-01-30 06:49,15.534167831127505,12,Gunungkidul,0
L19106,2026-01-30 06:57,15.699625543243284,6,Sleman,0
L19107,2026-01-30 07:08,14.612335088453024,36,Sleman,0
L19108,2026-01-30 07:16,15.727264246009991,24,Gunungkidul,0
