transaction_id,timestamp,transaction_value,merchant_type,location,is_international,transaction_frequency_24h,is_fraud
G11489,2025-11-04 15:43,978130,groceries,Bekasi,0,3,0
G11490,2025-11-04 15:48,601100,retail,Bandung,0,1,0
G11491,2025-11-04 15:53,badval_347532,retail,Bekasi,0,2,0
G11492,2025-11-04 15:56,460555,e-commerce,Bekasi,0,6,1
G11493,2025-11-04 15:58,3079257,electronics,Dubai,0,6,1
G11494,2025-11-04 16:03,1135960,retail,,0,1,0
G11495,2025-11-04 16:10,733856,groceries,Bekasi,0,2,0
G11496,2025-11-04 16:16,1152745,electronics,,0,1,0
G11497,2025-11-04 16:18,5992076,electronics,Dubai,0,5,1
G11498,2025-11-04 16:26,967437,retail,,0,3,0
G11499,2025-11-04 16:29,1449797,retail,Jakarta,0,3,0
G11500,2025-11-04 16:33,941808,groceries,Jakarta,0,3,0
G11501,2025-11-04 16:41,1069923,retail,,0,3,0
G11502,2025-11-04 16:45,_--_646463,electronics,Jakarta,0,2,0
G11503,2025-11-04 16:51,1061756,retail,,0,2,0
G11504,2025-11-04 16:55,1276845,groceries,Bekasi,0,3,0
G11505,2025-11-04 17:04,1328799,e-commerce,Jakarta,0,2,0
G11506,2025-11-04 17:11,1387140,e-commerce,Bandung,0,1,0
G11507,2025-11-04 17:16,badval_564071,groceries,Bekasi,0,1,0
G11508,2025-11-04 17:17,443282,e-commerce,Jakarta,0,4,1
G11509,2025-11-04 17:23,620395,e-commerce,Bandung,0,3,0
G11510,2025-11-04 17:26,1327093,groceries,Online,0,2,0
G11511,2025-11-04 17:33,157964,groceries,Online,0,2,0
G11512,2025-11-04 17:41,1376893,retail,Jakarta,0,1,0
G11513,2025-11-04 17:49,441740,travel,Bekasi,0,3,0
G11514,2025-11-04 17:57,422785,electronics,Online,0,3,0
G11515,2025-11-04 18:06,905229,e-commerce,Bekasi,0,1,0
G11516,2025-11-04 18:15,_--_843733,groceries,Bekasi,0,2,0
G11517,2025-11-04 18:21,362381,groceries,Jakarta,0,2,0
G11518,2025-11-04 18:24,871629,retail,Jakarta,0,1,0
G11519,2025-11-04 18:30,1231667,e-commerce,,0,2,0
G11520,2025-11-04 18:35,805323,e-commerce,Online,0,1,0
G11521,2025-11-04 18:41,934515,groceries,Bekasi,0,2,0
G11522,2025-11-04 18:44,1295459,retail,Jakarta,0,1,0
G11523,2025-11-04 18:47,392829,retail,Bekasi,0,2,0
G11524,2025-11-04 18:49,_--_4809680,electronics,Interna,0,7,1
G11525,2025-11-04 18:57,err_1357109,e-commerce,Bekasi,0,1,0
G11526,2025-11-04 19:01,367773,groceries,,0,1,0
G11527,2025-11-04 19:04,492789,e-commerce,,0,3,0
G11528,2025-11-04 19:13,520305,travel,Jakarta,0,3,0
G11529,2025-11-04 19:21,1263037,groceries,Online,0,3,0
G11530,2025-11-04 19:27,343222,retail,Bandung,0,1,0
G11531,2025-11-04 19:35,655583,groceries,Jakarta,0,1,0
G11532,2025-11-04 19:37,7054412,electronics,Dubai,0,6,1
G11533,2025-11-04 19:46,259717,retail,Bandung,0,2,0
G11534,2025-11-04 19:50,307694,retail,Online,0,3,0
G11535,2025-11-04 19:56,657962,retail,Jakarta,0,1,0
G11536,2025-11-04 20:03,268227,travel,Bekasi,0,1,0
G11537,2025-11-04 20:09,1472011,e-commerce,Bekasi,0,1,0
G11538,2025-11-04 20:17,758857,electronics,Bekasi,0,1,0
G11539,2025-11-04 20:26,159115,retail,Jakarta,0,3,0
G11540,2025-11-04 20:32,961540,retail,Bekasi,0,3,0
G11541,2025-11-04 20:37,1169399,retail,Jakarta,0,2,0
G11542,2025-11-04 20:38,9010994,electronics,Dubai,0,6,1
G11543,2025-11-04 20:42,921313,e-commerce,Bandung,0,1,0
G11544,2025-11-04 20:45,274586,travel,Bekasi,0,1,0
G11545,2025-11-04 20:49,_--_1135069,retail,Bandung,0,3,0
G11546,2025-11-04 20:56,1461626,retail,Online,0,3,0
G11547,2025-11-04 20:59,641742,groceries,Bandung,0,2,0
G11548,2025-11-04 21:07,314357,retail,Bandung,0,3,0
G11549,2025-11-04 21:11,438855,groceries,Online,0,3,0
G11550,2025-11-04 21:17,1041625,groceries,Online,0,3,0
G11551,2025-11-04 21:24,1017437,groceries,Jakarta,0,1,0
G11552,2025-11-04 21:29,1349664,travel,Bekasi,0,3,0
G11553,2025-11-04 21:34,698264,e-commerce,,0,3,0
G11554,2025-11-04 21:40,1344434,groceries,Bandung,0,2,0
G11555,2025-11-04 21:47,522018,retail,Bekasi,0,2,0
G11556,2025-11-04 21:53,841374,e-commerce,Bekasi,0,3,0
G11557,2025-11-04 21:56,badval_1038687,retail,Bandung,0,2,0
G11558,2025-11-04 22:02,badval_524561,retail,Bekasi,0,2,0
G11559,2025-11-04 22:07,647921,retail,Bekasi,0,3,0
G11560,2025-11-04 22:15,1267623,retail,Bandung,0,3,0
G11561,2025-11-04 22:19,930214,retail,Online,0,1,0
G11562,2025-11-04 22:23,976996,retail,Bekasi,0,3,0
G11563,2025-11-04 22:30,991911,groceries,,0,1,0
G11564,2025-11-04 22:37,1217912,retail,Jakarta,0,2,0
G11565,2025-11-04 22:45,1461593,electronics,Bekasi,0,1,0
G11566,2025-11-04 22:48,689989,e-commerce,,0,3,0
G11567,2025-11-04 22:55,628579,retail,Bekasi,0,3,0
G11568,2025-11-04 22:58,1383128,e-commerce,,0,2,0
G11569,2025-11-04 23:01,797009,electronics,Bandung,0,2,0
G11570,2025-11-04 23:04,_--_1404950,retail,Jakarta,0,2,0
G11571,2025-11-04 23:12,1340256,groceries,,0,1,0
G11572,2025-11-04 23:20,1145418,electronics,Online,0,2,0
G11573,2025-11-04 23:27,err_1122272,retail,,0,3,0
G11574,2025-11-04 23:30,1422465,e-commerce,Bandung,0,1,0
G11575,2025-11-04 23:39,519525,retail,Online,0,2,0
G11576,2025-11-04 23:43,762222,retail,Bekasi,0,1,0
G11577,2025-11-04 23:52,886897,e-commerce,Bandung,0,1,0
G11578,2025-11-04 23:57,412525,retail,Bekasi,0,3,0
G11579,2025-11-05 00:04,848561,e-commerce,Bekasi,0,2,0
G11580,2025-11-05 00:07,1035470,e-commerce,Bekasi,0,2,0
G11581,2025-11-05 00:14,829384,electronics,Online,0,2,0
G11582,2025-11-05 00:20,broken_1032042,retail,Bandung,0,3,0
G11583,2025-11-05 00:27,287034,retail,Online,0,1,0
G11584,2025-11-05 00:35,813284,groceries,Jakarta,0,2,0
G11585,2025-11-05 00:42,badval_1404536,e-commerce,Bandung,0,1,0
G11586,2025-11-05 00:49,501835,groceries,Bekasi,0,3,0
G11587,2025-11-05 00:53,765235,retail,Online,0,3,0
G11588,2025-11-05 00:59,992862,retail,,0,3,0
G11589,2025-11-05 01:06,broken_994507,retail,Online,0,1,0
G11590,2025-11-05 01:14,__394052,retail,Bandung,0,1,0
G11591,2025-11-05 01:23,302538,retail,Online,0,2,0
G11592,2025-11-05 01:31,1166953,retail,,0,2,0
G11593,2025-11-05 01:35,869755,groceries,Online,0,3,0
G11594,2025-11-05 01:43,1374196,e-commerce,Bandung,0,3,0
G11595,2025-11-05 01:48,1486705,retail,Online,0,2,0
G11596,2025-11-05 01:54,374938,groceries,Jakarta,0,1,0
G11597,2025-11-05 01:59,__637294,e-commerce,Online,0,1,0
G11598,2025-11-05 02:05,broken_1257366,electronics,Jakarta,0,2,0
G11599,2025-11-05 02:12,547377,retail,,0,1,0
G11600,2025-11-05 02:15,417937,e-commerce,,0,1,0
G11601,2025-11-05 02:22,360756,groceries,Bandung,0,1,0
G11602,2025-11-05 02:27,825572,groceries,Bekasi,0,1,0
G11603,2025-11-05 02:34,665623,groceries,Bandung,0,2,0
G11604,2025-11-05 02:43,1404482,e-commerce,,0,3,0
G11605,2025-11-05 02:46,1452663,e-commerce,,0,3,0
G11606,2025-11-05 02:50,261659,groceries,Online,0,3,0
G11607,2025-11-05 02:59,1369325,travel,Online,0,2,0
G11608,2025-11-05 03:06,271185,electronics,Bekasi,0,3,0
G11609,2025-11-05 03:10,1120514,retail,Online,0,1,0
G11610,2025-11-05 03:13,586758,e-commerce,Jakarta,0,6,1
G11611,2025-11-05 03:18,616676,retail,,0,3,0
G11612,2025-11-05 03:25,364446,retail,,0,3,0
G11613,2025-11-05 03:32,239043,e-commerce,Bandung,0,3,0
G11614,2025-11-05 03:39,611764,retail,,0,2,0
G11615,2025-11-05 03:46,1435809,groceries,Bekasi,0,1,0
G11616,2025-11-05 03:53,769641,e-commerce,Bekasi,0,3,0
G11617,2025-11-05 03:57,714183,retail,Jakarta,0,1,0
G11618,2025-11-05 04:04,broken_159039,retail,,0,1,0
G11619,2025-11-05 04:09,1049733,retail,,0,3,0
G11620,2025-11-05 04:15,403908,retail,Bandung,0,1,0
G11621,2025-11-05 04:23,1080200,retail,Bekasi,0,1,0
G11622,2025-11-05 04:26,1268347,retail,Bekasi,0,3,0
G11623,2025-11-05 04:32,1195397,retail,Online,0,3,0
G11624,2025-11-05 04:39,badval_850452,retail,Bekasi,0,3,0
G11625,2025-11-05 04:48,1027538,retail,Jakarta,0,1,0
G11626,2025-11-05 04:51,681762,e-commerce,Online,0,1,0
G11627,2025-11-05 04:57,1107121,groceries,Bekasi,0,3,0
G11628,2025-11-05 05:01,1070659,retail,Jakarta,0,1,0
G11629,2025-11-05 05:06,404071,retail,Online,0,1,0
G11630,2025-11-05 05:10,588438,retail,Online,0,2,0
G11631,2025-11-05 05:17,__1196837,e-commerce,Bandung,0,2,0
G11632,2025-11-05 05:21,742026,retail,Bekasi,0,3,0
G11633,2025-11-05 05:28,468173,groceries,Bandung,0,2,0
G11634,2025-11-05 05:34,1491530,groceries,Online,0,3,0
G11635,2025-11-05 05:40,1321765,retail,Bandung,0,2,0
G11636,2025-11-05 05:49,1195286,retail,Bekasi,0,3,0
G11637,2025-11-05 05:54,719475,groceries,,0,2,0
G11638,2025-11-05 06:03,897863,electronics,Bekasi,0,3,0
G11639,2025-11-05 06:08,1426658,retail,Bekasi,0,3,0
G11640,2025-11-05 06:11,861106,retail,Jakarta,0,3,0
G11641,2025-11-05 06:14,1263892,retail,Jakarta,0,2,0
G11642,2025-11-05 06:21,1289767,retail,Online,0,2,0
G11643,2025-11-05 06:25,__1236168,groceries,Bekasi,0,2,0
G11644,2025-11-05 06:32,961170,retail,Jakarta,0,1,0
G11645,2025-11-05 06:35,615843,retail,Jakarta,0,1,0
G11646,2025-11-05 06:43,608026,retail,Bekasi,0,3,0
G11647,2025-11-05 06:52,1245130,retail,Jakarta,0,1,0
G11648,2025-11-05 06:58,714018,travel,Bandung,0,2,0
G11649,2025-11-05 07:03,483821,electronics,Online,0,2,0
G11650,2025-11-05 07:12,397576,retail,Jakarta,0,2,0
G11651,2025-11-05 07:21,981041,groceries,Bekasi,0,3,0
G11652,2025-11-05 07:25,1445352,groceries,Jakarta,0,1,0
G11653,2025-11-05 07:31,661115,e-commerce,,0,3,0
G11654,2025-11-05 07:37,1030478,electronics,Jakarta,0,3,0
G11655,2025-11-05 07:40,566900,retail,Bandung,0,3,0
G11656,2025-11-05 07:47,688070,groceries,Jakarta,0,3,0
G11657,2025-11-05 07:54,701131,retail,Bandung,0,2,0
G11658,2025-11-05 08:02,err_635848,retail,Bandung,0,2,0
G11659,2025-11-05 08:09,1294044,groceries,Jakarta,0,3,0
G11660,2025-11-05 08:17,1374439,retail,Bekasi,0,3,0
G11661,2025-11-05 08:24,513254,retail,Bandung,0,1,0
G11662,2025-11-05 08:32,636425,groceries,Jakarta,0,2,0
G11663,2025-11-05 08:41,__176970,retail,,0,2,0
G11664,2025-11-05 08:46,badval_1171092,e-commerce,Bandung,0,1,0
G11665,2025-11-05 08:54,1105626,e-commerce,Online,0,1,0
G11666,2025-11-05 09:02,1277825,groceries,Bekasi,0,1,0
G11667,2025-11-05 09:09,905721,groceries,Online,0,3,0
G11668,2025-11-05 09:16,1378230,retail,Jakarta,0,2,0
G11669,2025-11-05 09:21,340459,groceries,Bekasi,0,2,0
G11670,2025-11-05 09:28,653620,retail,Bandung,0,1,0
G11671,2025-11-05 09:36,754709,electronics,Bekasi,0,2,0
G11672,2025-11-05 09:44,1183191,retail,Bekasi,0,3,0
G11673,2025-11-05 09:50,446062,retail,Bekasi,0,3,0
G11674,2025-11-05 09:54,591290,retail,Bandung,0,3,0
G11675,2025-11-05 09:57,615386,e-commerce,Online,0,7,1
G11676,2025-11-05 10:06,1424425,groceries,Bandung,0,2,0
G11677,2025-11-05 10:09,761867,groceries,,0,2,0
G11678,2025-11-05 10:14,165066,retail,Bekasi,0,3,0
G11679,2025-11-05 10:23,467610,retail,Online,0,3,0
G11680,2025-11-05 10:30,919757,groceries,Bandung,0,3,0
G11681,2025-11-05 10:34,813230,e-commerce,Bekasi,0,1,0
G11682,2025-11-05 10:40,838435,groceries,Bandung,0,2,0
G11683,2025-11-05 10:46,234224,e-commerce,Online,0,3,0
G11684,2025-11-05 10:50,1334790,e-commerce,Bekasi,0,1,0
G11685,2025-11-05 10:57,1269792,retail,Jakarta,0,2,0
G11686,2025-11-05 11:00,442021,retail,Bandung,0,1,0
G11687,2025-11-05 11:08,644924,groceries,Online,0,1,0
G11688,2025-11-05 11:16,267838,electronics,Bandung,0,2,0
G11689,2025-11-05 11:23,322465,e-commerce,Jakarta,0,2,0
G11690,2025-11-05 11:29,1292693,groceries,Online,0,2,0
G11691,2025-11-05 11:34,303425,groceries,Bandung,0,1,0
G11692,2025-11-05 11:41,622637,retail,Bandung,0,3,0
G11693,2025-11-05 11:47,1491138,electronics,Bandung,0,2,0
G11694,2025-11-05 11:52,588640,e-commerce,Bandung,0,3,0
G11695,2025-11-05 12:00,1077318,retail,Jakarta,0,3,0
G11696,2025-11-05 12:06,__292169,groceries,Jakarta,0,2,0
G11697,2025-11-05 12:13,1329545,retail,Jakarta,0,1,0
G11698,2025-11-05 12:18,1392079,electronics,Online,0,1,0
G11699,2025-11-05 12:24,1382199,groceries,Online,0,3,0
G11700,2025-11-05 12:29,1004493,electronics,Online,0,1,0
G11701,2025-11-05 12:32,1462342,groceries,Jakarta,0,2,0
G11702,2025-11-05 12:35,1084448,groceries,Jakarta,0,2,0
G11703,2025-11-05 12:40,657856,electronics,Bandung,0,3,0
G11704,2025-11-05 12:48,1362216,retail,Jakarta,0,3,0
G11705,2025-11-05 12:54,518823,retail,Online,0,2,0
G11706,2025-11-05 13:02,1289203,e-commerce,,0,3,0
G11707,2025-11-05 13:11,1406490,electronics,Jakarta,0,2,0
G11708,2025-11-05 13:15,759948,retail,Bandung,0,2,0
G11709,2025-11-05 13:20,err_463444,retail,Jakarta,0,3,0
G11710,2025-11-05 13:26,365692,retail,,0,3,0
G11711,2025-11-05 13:29,_--_875484,electronics,Jakarta,0,1,0
G11712,2025-11-05 13:34,1057623,electronics,,0,2,0
G11713,2025-11-05 13:38,946577,travel,Online,0,3,0
G11714,2025-11-05 13:46,1028465,e-commerce,,0,1,0
G11715,2025-11-05 13:50,184261,retail,,0,2,0
G11716,2025-11-05 13:57,213557,retail,Jakarta,0,1,0
G11717,2025-11-05 14:00,505162,groceries,Jakarta,0,3,0
G11718,2025-11-05 14:09,1364191,electronics,Bandung,0,1,0
G11719,2025-11-05 14:14,830439,groceries,Jakarta,0,2,0
G11720,2025-11-05 14:23,602572,retail,Bandung,0,1,0
G11721,2025-11-05 14:28,1048295,e-commerce,Bandung,0,3,0
G11722,2025-11-05 14:31,728852,retail,Bekasi,0,1,0
G11723,2025-11-05 14:38,343847,e-commerce,Jakarta,0,2,0
G11724,2025-11-05 14:44,badval_843604,retail,Jakarta,0,3,0
G11725,2025-11-05 14:45,621917,e-commerce,Bandung,0,5,1
G11726,2025-11-05 14:53,_--_1381225,groceries,Jakarta,0,1,0
G11727,2025-11-05 14:56,646839,groceries,Bekasi,0,3,0
G11728,2025-11-05 15:02,380161,retail,Bekasi,0,1,0
G11729,2025-11-05 15:11,1318494,groceries,Jakarta,0,2,0
G11730,2025-11-05 15:14,647731,electronics,Bandung,0,1,0
G11731,2025-11-05 15:22,363011,retail,,0,3,0
G11732,2025-11-05 15:27,826809,retail,Bekasi,0,1,0
G11733,2025-11-05 15:31,230740,electronics,Jakarta,0,3,0
G11734,2025-11-05 15:40,1489063,retail,,0,1,0
G11735,2025-11-05 15:47,1202451,retail,Bandung,0,3,0
G11736,2025-11-05 15:50,743663,retail,Online,0,1,0
G11737,2025-11-05 15:59,886098,e-commerce,Jakarta,0,1,0
G11738,2025-11-05 16:06,688026,retail,Jakarta,0,1,0
G11739,2025-11-05 16:09,782984,groceries,Bekasi,0,3,0
G11740,2025-11-05 16:14,1412286,retail,Jakarta,0,3,0
G11741,2025-11-05 16:23,1130442,groceries,Jakarta,0,2,0
G11742,2025-11-05 16:26,1043018,groceries,Bekasi,0,2,0
G11743,2025-11-05 16:33,1468619,retail,Online,0,1,0
G11744,2025-11-05 16:40,370825,groceries,Bekasi,0,1,0
G11745,2025-11-05 16:45,1376171,retail,Bekasi,0,2,0
G11746,2025-11-05 16:49,387332,e-commerce,Jakarta,0,2,0
G11747,2025-11-05 16:58,500234,electronics,Online,0,3,0
G11748,2025-11-05 17:03,__1020011,groceries,Online,0,1,0
G11749,2025-11-05 17:11,334308,retail,Online,0,1,0
G11750,2025-11-05 17:14,780524,retail,Bekasi,0,2,0
G11751,2025-11-05 17:18,603625,e-commerce,Bekasi,0,1,0
G11752,2025-11-05 17:27,162106,retail,Jakarta,0,2,0
G11753,2025-11-05 17:30,397863,retail,Bandung,0,3,0
G11754,2025-11-05 17:33,755599,travel,Bandung,0,3,0
G11755,2025-11-05 17:38,263808,groceries,Bandung,0,2,0
G11756,2025-11-05 17:41,1418588,groceries,Online,0,3,0
G11757,2025-11-05 17:48,729044,electronics,Bandung,0,1,0
G11758,2025-11-05 17:52,1158961,groceries,Bandung,0,3,0
G11759,2025-11-05 17:58,426069,groceries,Online,0,3,0
G11760,2025-11-05 18:03,904113,retail,Jakarta,0,1,0
G11761,2025-11-05 18:10,303272,e-commerce,Bandung,0,3,0
G11762,2025-11-05 18:19,413514,e-commerce,Jakarta,0,2,0
G11763,2025-11-05 18:27,1073650,retail,Bandung,0,3,0
G11764,2025-11-05 18:34,603114,e-commerce,Jakarta,0,1,0
G11765,2025-11-05 18:37,1476535,groceries,Online,0,3,0
G11766,2025-11-05 18:41,badval_1495463,groceries,Bekasi,0,3,0
G11767,2025-11-05 18:46,327831,electronics,Jakarta,0,3,0
G11768,2025-11-05 18:49,1039722,retail,Bekasi,0,1,0
G11769,2025-11-05 18:51,535893,e-commerce,Bandung,0,7,1
G11770,2025-11-05 18:56,522988,groceries,Bekasi,0,2,0
G11771,2025-11-05 19:00,1285841,groceries,Online,0,2,0
G11772,2025-11-05 19:06,1146287,retail,Online,0,1,0
G11773,2025-11-05 19:15,588284,retail,Online,0,3,0
G11774,2025-11-05 19:21,273342,retail,Online,0,2,0
G11775,2025-11-05 19:28,748418,e-commerce,Jakarta,0,2,0
G11776,2025-11-05 19:29,896173,e-commerce,Jakarta,0,5,1
G11777,2025-11-05 19:30,555344,e-commerce,Jakarta,0,5,1
G11778,2025-11-05 19:37,459326,retail,Jakarta,0,2,0
G11779,2025-11-05 19:42,570922,groceries,Bekasi,0,1,0
G11780,2025-11-05 19:45,1359610,retail,Jakarta,0,3,0
G11781,2025-11-05 19:46,639203,e-commerce,Bandung,0,5,1
G11782,2025-11-05 19:54,1142446,e-commerce,Bandung,0,2,0
G11783,2025-11-05 20:03,626206,travel,Jakarta,0,2,0
G11784,2025-11-05 20:10,821624,e-commerce,Bandung,0,1,0
G11785,2025-11-05 20:19,545383,electronics,Bandung,0,3,0
G11786,2025-11-05 20:22,4466360,electronics,Interna,0,6,1
G11787,2025-11-05 20:27,848187,retail,,0,3,0
G11788,2025-11-05 20:33,1309092,retail,Bekasi,0,3,0
G11789,2025-11-05 20:41,1224491,groceries,Bandung,0,1,0
G11790,2025-11-05 20:48,413832,retail,Bekasi,0,2,0
G11791,2025-11-05 20:56,1426326,e-commerce,Jakarta,0,1,0
G11792,2025-11-05 21:03,250929,retail,Jakarta,0,2,0
G11793,2025-11-05 21:12,214597,electronics,Bandung,0,2,0
G11794,2025-11-05 21:17,1299890,groceries,Jakarta,0,2,0
G11795,2025-11-05 21:21,532542,retail,Jakarta,0,3,0
G11796,2025-11-05 21:25,1306269,e-commerce,,0,2,0
G11797,2025-11-05 21:28,243050,e-commerce,,0,3,0
G11798,2025-11-05 21:36,478153,retail,Jakarta,0,2,0
G11799,2025-11-05 21:43,1264050,electronics,Bandung,0,2,0
G11800,2025-11-05 21:47,__413633,groceries,Jakarta,0,1,0
G11801,2025-11-05 21:55,850985,retail,Online,0,1,0
G11802,2025-11-05 22:00,1123764,e-commerce,Bekasi,0,2,0
G11803,2025-11-05 22:03,620934,e-commerce,Bekasi,0,2,0
G11804,2025-11-05 22:06,343569,retail,Bekasi,0,2,0
G11805,2025-11-05 22:13,1274893,retail,Jakarta,0,3,0
G11806,2025-11-05 22:17,989633,electronics,,0,1,0
G11807,2025-11-05 22:25,1381285,retail,Bandung,0,2,0
G11808,2025-11-05 22:33,1096666,groceries,,0,3,0
G11809,2025-11-05 22:40,1154905,retail,Bekasi,0,2,0
G11810,2025-11-05 22:47,989672,e-commerce,Jakarta,0,1,0
G11811,2025-11-05 22:54,__1054526,retail,Bandung,0,2,0
G11812,2025-11-05 23:00,726353,groceries,Jakarta,0,1,0
G11813,2025-11-05 23:07,1401073,travel,Bandung,0,1,0
G11814,2025-11-05 23:13,1251839,e-commerce,Bandung,0,3,0
G11815,2025-11-05 23:20,477222,groceries,Bekasi,0,2,0
G11816,2025-11-05 23:29,1405477,retail,Online,0,3,0
G11817,2025-11-05 23:37,465899,travel,Bandung,0,3,0
G11818,2025-11-05 23:42,1102706,groceries,Bandung,0,1,0
G11819,2025-11-05 23:44,631279,e-commerce,Jakarta,0,5,1
G11820,2025-11-05 23:49,715584,retail,Online,0,3,0
G11821,2025-11-05 23:54,399679,e-commerce,Bandung,0,1,0
G11822,2025-11-06 00:03,1494196,retail,Online,0,1,0
G11823,2025-11-06 00:08,__1221547,retail,Bandung,0,3,0
G11824,2025-11-06 00:11,_--_756711,groceries,Bekasi,0,3,0
G11825,2025-11-06 00:16,1488045,e-commerce,Online,0,1,0
G11826,2025-11-06 00:25,306955,groceries,Jakarta,0,2,0
G11827,2025-11-06 00:29,861728,retail,Bekasi,0,3,0
G11828,2025-11-06 00:34,396486,retail,Online,0,3,0
G11829,2025-11-06 00:42,399632,electronics,Bekasi,0,3,0
G11830,2025-11-06 00:45,619724,retail,Bekasi,0,2,0
G11831,2025-11-06 00:49,925103,e-commerce,Jakarta,0,1,0
G11832,2025-11-06 00:56,381007,e-commerce,Online,0,2,0
G11833,2025-11-06 01:05,852400,e-commerce,Bekasi,0,3,0
G11834,2025-11-06 01:09,1200694,retail,Bekasi,0,3,0
G11835,2025-11-06 01:14,348136,e-commerce,,0,2,0
G11836,2025-11-06 01:21,169042,electronics,Online,0,1,0
G11837,2025-11-06 01:25,1158323,e-commerce,,0,2,0
G11838,2025-11-06 01:33,697942,groceries,Bandung,0,1,0
G11839,2025-11-06 01:42,406696,retail,Bekasi,0,2,0
G11840,2025-11-06 01:45,831926,e-commerce,Online,0,5,1
G11841,2025-11-06 01:49,726655,e-commerce,Bekasi,0,2,0
G11842,2025-11-06 01:56,308944,retail,Bandung,0,2,0
G11843,2025-11-06 02:04,567011,groceries,Online,0,2,0
G11844,2025-11-06 02:08,927713,electronics,,0,1,0
G11845,2025-11-06 02:12,broken_543014,retail,Jakarta,0,3,0
G11846,2025-11-06 02:21,1410696,groceries,Bekasi,0,2,0
G11847,2025-11-06 02:29,996957,e-commerce,Jakarta,0,2,0
G11848,2025-11-06 02:36,246655,e-commerce,Jakarta,0,2,0
G11849,2025-11-06 02:42,618523,groceries,Bekasi,0,1,0
G11850,2025-11-06 02:45,622129,groceries,Bekasi,0,2,0
G11851,2025-11-06 02:50,347025,e-commerce,Bekasi,0,2,0
G11852,2025-11-06 02:55,200843,e-commerce,Bekasi,0,3,0
G11853,2025-11-06 03:02,301384,electronics,Bekasi,0,2,0
G11854,2025-11-06 03:08,_--_1070962,groceries,,0,2,0
G11855,2025-11-06 03:13,485148,e-commerce,Bandung,0,1,0
G11856,2025-11-06 03:18,badval_713624,groceries,Bekasi,0,2,0
G11857,2025-11-06 03:23,342634,electronics,Jakarta,0,3,0
G11858,2025-11-06 03:31,1428883,e-commerce,Jakarta,0,2,0
G11859,2025-11-06 03:37,1481785,e-commerce,Jakarta,0,2,0
G11860,2025-11-06 03:42,1083241,groceries,,0,1,0
G11861,2025-11-06 03:49,597686,groceries,Bekasi,0,2,0
G11862,2025-11-06 03:53,962619,e-commerce,Bekasi,0,3,0
G11863,2025-11-06 04:02,671035,retail,,0,2,0
G11864,2025-11-06 04:11,1378935,groceries,,0,3,0
G11865,2025-11-06 04:20,966832,retail,Online,0,2,0
G11866,2025-11-06 04:25,325044,groceries,Bandung,0,3,0
G11867,2025-11-06 04:34,280528,groceries,Bandung,0,2,0
G11868,2025-11-06 04:42,1207650,groceries,Bandung,0,3,0
G11869,2025-11-06 04:51,1132449,retail,Bandung,0,2,0
G11870,2025-11-06 05:00,__1135236,electronics,Bandung,0,2,0
G11871,2025-11-06 05:02,3768931,electronics,Interna,0,7,1
G11872,2025-11-06 05:07,1058888,retail,Online,0,2,0
G11873,2025-11-06 05:13,516052,e-commerce,Bekasi,0,3,0
G11874,2025-11-06 05:15,705778,e-commerce,Jakarta,0,7,1
G11875,2025-11-06 05:22,593590,groceries,Bandung,0,3,0
G11876,2025-11-06 05:27,317903,retail,Jakarta,0,3,0
G11877,2025-11-06 05:36,1273367,retail,,0,3,0
G11878,2025-11-06 05:39,464663,e-commerce,Bekasi,0,7,1
G11879,2025-11-06 05:42,577541,e-commerce,Bandung,0,4,1
G11880,2025-11-06 05:50,1007457,groceries,Bandung,0,1,0
G11881,2025-11-06 05:56,1012617,e-commerce,Bekasi,0,2,0
G11882,2025-11-06 06:05,1191488,groceries,Bandung,0,3,0
G11883,2025-11-06 06:13,910737,retail,,0,3,0
G11884,2025-11-06 06:21,1332721,travel,Bekasi,0,2,0
G11885,2025-11-06 06:30,1184462,retail,Jakarta,0,2,0
G11886,2025-11-06 06:38,882275,groceries,Jakarta,0,3,0
G11887,2025-11-06 06:44,942451,retail,Jakarta,0,3,0
G11888,2025-11-06 06:47,1441795,retail,Bekasi,0,3,0
G11889,2025-11-06 06:56,831468,e-commerce,Bekasi,0,2,0
G11890,2025-11-06 06:58,755712,e-commerce,Online,0,4,1
G11891,2025-11-06 07:05,1288469,groceries,Bekasi,0,2,0
G11892,2025-11-06 07:14,155451,retail,Bandung,0,2,0
G11893,2025-11-06 07:21,483454,e-commerce,Online,0,3,0
G11894,2025-11-06 07:25,595423,electronics,Bekasi,0,2,0
G11895,2025-11-06 07:28,4684505,electronics,Interna,0,7,1
G11896,2025-11-06 07:34,badval_442342,retail,Bandung,0,3,0
G11897,2025-11-06 07:39,387651,retail,Jakarta,0,2,0
G11898,2025-11-06 07:47,897373,retail,Bandung,0,1,0
G11899,2025-11-06 07:51,1338613,retail,Jakarta,0,2,0
G11900,2025-11-06 07:55,528398,retail,Jakarta,0,1,0
G11901,2025-11-06 08:01,677721,retail,Bandung,0,3,0
G11902,2025-11-06 08:10,1078985,e-commerce,Online,0,3,0
G11903,2025-11-06 08:14,1060248,e-commerce,Bekasi,0,1,0
G11904,2025-11-06 08:22,1426193,retail,,0,3,0
G11905,2025-11-06 08:30,855430,e-commerce,Bekasi,0,3,0
G11906,2025-11-06 08:35,1188496,e-commerce,Online,0,3,0
